Kind,Name,AvgCyclomatic,CountLine
File,"RootHandler.java",1,126
File,"Rotation.java",1,68
File,"SamplingXYLineRenderer.java",2,379
File,"ScatterPlotTest.java",1,178
File,"ScatterRenderer.java",2,594
File,"ScatterRendererTest.java",1,227
File,"Second.java",1,462
File,"SecondTest.java",1,339
File,"SerialDate.java",3,973
File,"SerialUtils.java",5,619
File,"Series.java",1,424
File,"SeriesChangeEvent.java",1,64
File,"SeriesChangeListener.java",0,59
File,"SeriesDataset.java",0,90
File,"SeriesException.java",1,64
File,"SeriesRenderingOrder.java",1,62
File,"ShadowGenerator.java",0,79
File,"ShapeList.java",2,166
File,"ShapeUtils.java",2,578
File,"ShipNeedle.java",2,140
File,"ShipNeedleTest.java",1,86
File,"ShortTextTitle.java",3,242
File,"ShortTextTitleTest.java",1,105
File,"SimpleHistogramBin.java",2,268
File,"SimpleHistogramBinTest.java",1,165
File,"SimpleHistogramDataset.java",1,491
File,"SimpleHistogramDatasetTest.java",1,128
File,"SimpleTimePeriod.java",2,227
File,"SimpleTimePeriodTest.java",1,186
File,"Size2D.java",1,150
File,"SlidingCategoryDataset.java",1,365
File,"SlidingCategoryDatasetTest.java",1,267
File,"SlidingGanttCategoryDataset.java",1,658
File,"SlidingGanttCategoryDatasetTest.java",2,183
File,"SortOrder.java",1,42
File,"SpiderWebPlot.java",2,1649
File,"SpiderWebPlotTest.java",1,360
File,"SpreadsheetDate.java",1,441
File,"StackedAreaChartTest.java",1,204
File,"StackedAreaRenderer.java",3,511
File,"StackedAreaRendererTest.java",1,150
File,"StackedBarChartTest.java",1,210
File,"StackedBarRenderer.java",4,431
File,"StackedBarRendererTest.java",1,150
File,"StackedXYAreaRenderer.java",2,703
File,"StackedXYAreaRenderer2.java",3,556
File,"StackedXYAreaRenderer2Test.java",1,184
File,"StackedXYAreaRendererTest.java",1,233
File,"StackedXYBarRenderer.java",4,442
File,"StackedXYBarRendererTest.java",1,176
File,"StandardBarPainter.java",3,225
File,"StandardBarPainterTest.java",1,102
File,"StandardCategoryItemLabelGenerator.java",1,149
File,"StandardCategoryItemLabelGeneratorTest.java",1,186
File,"StandardCategorySeriesLabelGenerator.java",1,167
File,"StandardCategorySeriesLabelGeneratorTest.java",1,142
File,"StandardCategoryToolTipGenerator.java",1,132
File,"StandardCategoryToolTipGeneratorTest.java",1,164
File,"StandardCategoryURLGenerator.java",2,218
File,"StandardCategoryURLGeneratorTest.java",1,127
File,"StandardChartTheme.java",2,1799
File,"StandardChartThemeTest.java",1,278
File,"StandardCrosshairLabelGenerator.java",1,161
File,"StandardDialFrame.java",1,362
File,"StandardDialFrameTest.java",1,145
File,"StandardDialRange.java",1,439
File,"StandardDialRangeTest.java",1,135
File,"StandardDialScale.java",1,1023
File,"StandardDialScaleTest.java",1,272
File,"StandardEntityCollection.java",1,214
File,"StandardEntityCollectionTest.java",1,117
File,"StandardGradientPaintTransformer.java",2,172
